2.563100000000000100e-02,-4.651999999999999885e-02,7.874750000000000361e-01,7.747999999999999679e-03,-1.369100000000000004e-02,-5.320799999999999835e-02,9.984600000000000142e-01,-1.062140000000000029e-01,1.026939999999999936e-01,9.053300000000000236e-02,5.125439999999999996e-01,-2.681600000000000095e-01,-4.441799999999999915e-02,-2.922900000000000151e-02,9.227899999999999991e-02,5.475399999999999712e-02,3.763059999999999738e-01,-2.837250000000000050e-01,-5.658699999999999841e-02,-1.925599999999999881e-02,1.882599999999999899e-02,6.966100000000000070e-02,1.918279999999999985e-01,1.280350000000000099e-01,-1.945350000000000135e-01,8.150009999999999755e-01,7.622600000000000486e-01,1.309549999999999881e-01,1.141189999999999982e-01,1.299669999999999992e-01,-1.018740000000000062e-01,2.200439999999999896e-01,9.133949999999999569e-01,-9.785779999999999479e-01,1.952540000000000109e-01,-2.225299999999999848e-02
2.684999999999999887e-02,-4.563899999999999901e-02,7.878920000000000368e-01,9.702999999999999819e-03,-1.454000000000000084e-02,-5.236799999999999788e-02,9.984750000000000014e-01,-9.781499999999999917e-02,9.089200000000000057e-02,6.958499999999999408e-02,4.992229999999999723e-01,-2.659360000000000057e-01,-4.954900000000000276e-02,-2.546500000000000152e-02,8.654199999999999393e-02,5.651300000000000073e-02,3.754239999999999799e-01,-2.835779999999999967e-01,-5.454200000000000020e-02,-1.718700000000000089e-02,1.791699999999999890e-02,6.891500000000000403e-02,1.689440000000000108e-01,1.306519999999999904e-01,-2.085440000000000071e-01,8.149359999999999937e-01,7.522550000000000070e-01,1.237339999999999968e-01,1.135690000000000033e-01,1.225709999999999994e-01,-1.047470000000000068e-01,2.413740000000000052e-01,9.040240000000000498e-01,-9.649499999999999744e-01,2.078909999999999925e-01,-2.275100000000000039e-02
2.786200000000000135e-02,-4.453599999999999920e-02,7.879289999999999905e-01,1.146299999999999923e-02,-1.496399999999999987e-02,-5.072700000000000126e-02,9.985349999999999504e-01,-9.354999999999999427e-02,7.862700000000000244e-02,4.226200000000000095e-02,4.915050000000000252e-01,-2.669279999999999986e-01,-5.992499999999999910e-02,-2.330300000000000080e-02,8.090899999999999481e-02,5.715599999999999847e-02,3.762320000000000109e-01,-2.877799999999999803e-01,-5.339499999999999802e-02,-1.539500000000000070e-02,1.622499999999999984e-02,6.769400000000000417e-02,1.453619999999999912e-01,1.345189999999999997e-01,-2.265230000000000021e-01,8.147290000000000365e-01,7.504650000000000487e-01,1.223240000000000022e-01,1.115590000000000054e-01,1.155439999999999939e-01,-1.086489999999999956e-01,2.601820000000000244e-01,8.960709999999999509e-01,-9.502960000000000296e-01,2.186140000000000028e-01,-2.688600000000000018e-02
2.881099999999999980e-02,-4.320999999999999841e-02,7.877429999999999710e-01,1.310900000000000086e-02,-1.525400000000000020e-02,-4.848399999999999932e-02,9.986209999999999809e-01,-9.159200000000000674e-02,6.682699999999999751e-02,1.338400000000000006e-02,4.875630000000000241e-01,-2.698720000000000008e-01,-7.366100000000000425e-02,-2.093499999999999875e-02,7.506200000000000372e-02,5.684600000000000070e-02,3.766610000000000236e-01,-2.941270000000000273e-01,-5.237399999999999695e-02,-1.475500000000000075e-02,1.417299999999999983e-02,6.637899999999999356e-02,1.219610000000000000e-01,1.301609999999999989e-01,-2.430239999999999900e-01,8.114679999999999671e-01,7.518610000000000015e-01,1.250709999999999877e-01,1.149899999999999950e-01,1.054859999999999964e-01,-1.147719999999999990e-01,2.793700000000000072e-01,8.903290000000000370e-01,-9.293299999999999894e-01,2.250030000000000086e-01,-2.913400000000000017e-02
2.974800000000000014e-02,-4.157000000000000278e-02,7.874769999999999825e-01,1.451700000000000039e-02,-1.559199999999999996e-02,-4.570699999999999763e-02,9.987279999999999491e-01,-9.107400000000000218e-02,5.669699999999999740e-02,-1.177699999999999927e-02,4.861380000000000146e-01,-2.734420000000000184e-01,-8.805999999999999939e-02,-1.868099999999999969e-02,6.888500000000000179e-02,5.539299999999999780e-02,3.775560000000000027e-01,-3.008770000000000056e-01,-5.091099999999999792e-02,-1.533799999999999920e-02,1.207100000000000013e-02,6.484499999999999986e-02,1.023369999999999974e-01,1.271879999999999955e-01,-2.543889999999999763e-01,8.073069999999999968e-01,7.488590000000000524e-01,1.250610000000000055e-01,1.229459999999999997e-01,9.637400000000000133e-02,-1.186399999999999955e-01,2.983259999999999801e-01,8.864309999999999690e-01,-9.094309999999999894e-01,2.290020000000000111e-01,-3.160600000000000215e-02
3.075500000000000109e-02,-3.960600000000000231e-02,7.872780000000000333e-01,1.586100000000000010e-02,-1.604600000000000123e-02,-4.303099999999999981e-02,9.988190000000000124e-01,-9.071200000000000097e-02,4.892599999999999727e-02,-2.894400000000000098e-02,4.847659999999999747e-01,-2.770759999999999890e-01,-9.587600000000000289e-02,-1.566899999999999890e-02,6.231199999999999933e-02,5.410199999999999732e-02,3.772570000000000090e-01,-3.064370000000000149e-01,-4.911900000000000294e-02,-1.677800000000000125e-02,1.024800000000000016e-02,6.290700000000000458e-02,8.721800000000000386e-02,1.228820000000000051e-01,-2.632929999999999993e-01,8.039460000000000495e-01,7.421720000000000539e-01,1.234449999999999992e-01,1.327869999999999884e-01,8.730799999999999672e-02,-1.211929999999999952e-01,3.169480000000000075e-01,8.852320000000000189e-01,-8.924999999999999600e-01,2.360659999999999981e-01,-3.327999999999999708e-02
3.183400000000000118e-02,-3.728599999999999970e-02,7.872430000000000261e-01,1.698900000000000063e-02,-1.663299999999999848e-02,-4.152700000000000141e-02,9.988540000000000196e-01,-8.970699999999999508e-02,4.444499999999999840e-02,-3.737000000000000044e-02,4.806969999999999854e-01,-2.821110000000000007e-01,-9.429300000000000181e-02,-1.165599999999999969e-02,5.589100000000000318e-02,5.469099999999999656e-02,3.751209999999999822e-01,-3.098810000000000175e-01,-4.677900000000000114e-02,-1.830800000000000136e-02,8.892999999999999863e-03,6.061500000000000221e-02,7.664700000000000679e-02,1.177839999999999998e-01,-2.713320000000000176e-01,8.013470000000000315e-01,7.336709999999999621e-01,1.209719999999999962e-01,1.361600000000000033e-01,7.760400000000000631e-02,-1.227710000000000051e-01,3.370110000000000050e-01,8.858150000000000190e-01,-8.797530000000000072e-01,2.440360000000000029e-01,-3.419200000000000017e-02
3.287299999999999944e-02,-3.459399999999999975e-02,7.876130000000000075e-01,1.776399999999999854e-02,-1.717799999999999883e-02,-4.110300000000000065e-02,9.988489999999999869e-01,-8.893800000000000316e-02,4.267900000000000166e-02,-4.112799999999999789e-02,4.725369999999999848e-01,-2.907080000000000219e-01,-8.879599999999999993e-02,-7.649999999999999682e-03,4.986100000000000254e-02,5.721699999999999703e-02,3.723549999999999915e-01,-3.120200000000000196e-01,-4.376900000000000235e-02,-1.912399999999999864e-02,7.893999999999999975e-03,5.810400000000000287e-02,6.951899999999999746e-02,1.138220000000000065e-01,-2.790290000000000270e-01,7.977130000000000054e-01,7.271849999999999703e-01,1.194009999999999933e-01,1.352230000000000099e-01,6.743100000000000482e-02,-1.234890000000000015e-01,3.575749999999999762e-01,8.870959999999999956e-01,-8.690780000000000172e-01,2.500330000000000052e-01,-3.375100000000000322e-02
3.432400000000000034e-02,-3.128999999999999837e-02,7.899530000000000163e-01,1.814500000000000141e-02,-1.743199999999999958e-02,-4.202899999999999692e-02,9.987989999999999924e-01,-8.989400000000000168e-02,3.966299999999999687e-02,-5.390099999999999753e-02,4.572709999999999830e-01,-3.030329999999999968e-01,-7.949599999999999722e-02,-4.237000000000000315e-03,4.404999999999999888e-02,6.129400000000000126e-02,3.695320000000000271e-01,-3.134839999999999849e-01,-4.026500000000000218e-02,-1.831299999999999942e-02,7.272999999999999951e-03,5.517999999999999988e-02,6.574199999999999489e-02,1.112969999999999932e-01,-2.874439999999999773e-01,7.922019999999999618e-01,7.249619999999999953e-01,1.176939999999999931e-01,1.359899999999999998e-01,5.729800000000000171e-02,-1.241700000000000026e-01,3.778389999999999804e-01,8.880109999999999948e-01,-8.588609999999999856e-01,2.533619999999999761e-01,-3.075299999999999909e-02
3.592499999999999860e-02,-2.765000000000000097e-02,7.902679999999999705e-01,1.791200000000000084e-02,-1.722900000000000126e-02,-4.465299999999999825e-02,9.986930000000000529e-01,-9.137499999999999789e-02,2.794699999999999962e-02,-9.053700000000000636e-02,4.384600000000000164e-01,-3.095010000000000261e-01,-7.148599999999999399e-02,-1.752000000000000085e-03,3.954599999999999782e-02,6.696699999999999875e-02,3.670309999999999961e-01,-3.160479999999999956e-01,-3.664300000000000196e-02,-1.558099999999999936e-02,6.928000000000000130e-03,5.188299999999999856e-02,6.667499999999999816e-02,1.091769999999999963e-01,-2.925949999999999940e-01,7.855109999999999593e-01,7.202490000000000281e-01,1.133539999999999964e-01,1.387710000000000055e-01,4.763699999999999879e-02,-1.250439999999999885e-01,3.958420000000000272e-01,8.870590000000000419e-01,-8.486700000000000355e-01,2.555720000000000214e-01,-2.954499999999999835e-02
