3.554450000000000109e-01,-1.522227999999999914e+00,7.218919999999999781e-01,-4.072855311900617364e-02,1.718227684401986768e-02,6.365475428532640922e-01,7.699695968093542842e-01,-9.793809999999999460e-01,3.984349999999999836e-01,1.833309999999999940e-01,1.001276999999999973e+00,-3.611090000000000133e-01,-6.928299999999999736e-02,-2.853189999999999893e-01,-4.952400000000000135e-01,-2.336330000000000073e-01,7.732550000000000257e-01,-1.726499999999999979e-01,2.476299999999999890e-01,5.267600000000000060e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.590419999999999723e-01,1.041310000000000013e-01,-3.083279999999999910e-01,-1.824780000000000013e-01,3.260049999999999892e-01,2.600600000000000134e-02,2.877790000000000070e-01,2.749489999999999990e-01,-2.333050000000000124e-01,4.053939999999999766e-01,-5.080500000000000294e-02,-6.203140000000000320e-01,1.216430000000000011e-01,-2.741899999999999893e-01
3.669479999999999964e-01,-1.501187999999999967e+00,6.949539999999999607e-01,-4.551130428747125756e-02,7.509176508614087697e-03,6.705838183693200172e-01,7.403983225206809404e-01,-1.074128999999999889e+00,4.219530000000000225e-01,1.463540000000000119e-01,1.023468999999999962e+00,-3.914790000000000214e-01,-4.659699999999999953e-02,-2.164810000000000068e-01,-4.668390000000000040e-01,-2.649610000000000021e-01,8.843349999999999822e-01,-4.218779999999999752e-01,2.475910000000000055e-01,7.775500000000000467e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.341480000000000006e-01,9.242000000000000215e-02,-3.379699999999999926e-01,-1.754670000000000119e-01,3.025889999999999969e-01,7.798000000000000244e-03,3.007630000000000026e-01,2.693380000000000218e-01,-2.169780000000000042e-01,4.040569999999999995e-01,-7.757799999999999419e-02,-6.090069999999999650e-01,1.217209999999999959e-01,-2.301920000000000077e-01
3.725209999999999910e-01,-1.478218999999999950e+00,6.629850000000000465e-01,-5.324898550574080208e-02,-3.624295831752507181e-03,6.926102501736820516e-01,7.193347283265857373e-01,-1.148293000000000008e+00,4.290950000000000042e-01,9.273399999999999699e-02,1.097474999999999978e+00,-3.256370000000000098e-01,-1.138100000000000049e-02,-1.363630000000000120e-01,-4.525430000000000286e-01,-3.428629999999999733e-01,9.424869999999999637e-01,-6.217939999999999579e-01,2.475439999999999863e-01,1.037700000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.268079999999999874e-01,8.582299999999999651e-02,-3.690180000000000127e-01,-1.974509999999999876e-01,2.419040000000000079e-01,1.531999999999999942e-03,3.164299999999999891e-01,2.208630000000000038e-01,-2.031570000000000042e-01,4.201770000000000227e-01,-9.151700000000000113e-02,-6.152100000000000346e-01,1.068149999999999933e-01,-1.995889999999999886e-01
3.714600000000000124e-01,-1.451607000000000092e+00,6.451580000000000092e-01,-6.334397601120386745e-02,-1.148848592120702006e-02,7.069001759374632377e-01,7.043775242396039804e-01,-1.222726999999999897e+00,4.072729999999999961e-01,2.404600000000000140e-02,1.229932999999999943e+00,-3.259380000000000055e-01,4.165300000000000252e-02,-7.128400000000000014e-02,-4.172720000000000318e-01,-3.603290000000000104e-01,9.688409999999999522e-01,-6.934090000000000531e-01,2.474850000000000105e-01,1.231759999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.291029999999999789e-01,8.821800000000000475e-02,-4.076380000000000003e-01,-2.359900000000000053e-01,1.953840000000000021e-01,-7.630000000000000063e-04,3.276879999999999793e-01,1.625030000000000086e-01,-1.874540000000000095e-01,4.292480000000000184e-01,-9.269499999999999962e-02,-6.246629999999999683e-01,8.472599999999999576e-02,-1.958570000000000033e-01
3.615169999999999773e-01,-1.420481000000000105e+00,6.386180000000000190e-01,-7.304931224480297469e-02,-8.221388892952739141e-03,7.217370105971209204e-01,6.882527837063671106e-01,-1.221829999999999972e+00,3.569919999999999760e-01,4.075999999999999762e-03,1.296283000000000074e+00,-3.292419999999999791e-01,7.024500000000000188e-02,2.697999999999999877e-03,-4.282210000000000183e-01,-4.008010000000000184e-01,9.412909999999999888e-01,-6.217620000000000369e-01,2.473940000000000028e-01,1.411489999999999967e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.055260000000000198e-01,9.904000000000000303e-02,-4.504290000000000238e-01,-2.630239999999999800e-01,1.958930000000000116e-01,-7.510000000000000182e-03,3.304219999999999935e-01,1.461530000000000051e-01,-1.648979999999999890e-01,4.265320000000000222e-01,-1.087570000000000064e-01,-5.942880000000000384e-01,7.207399999999999918e-02,-1.911029999999999951e-01
3.424409999999999954e-01,-1.386943000000000037e+00,6.440409999999999746e-01,-8.641666295137072351e-02,7.269445906982470278e-04,7.339581531770833500e-01,6.736742991244332179e-01,-1.186239000000000043e+00,3.055160000000000098e-01,2.404900000000000093e-02,1.309490000000000043e+00,-3.908760000000000012e-01,1.043820000000000026e-01,2.761299999999999866e-02,-4.711949999999999750e-01,-3.978760000000000074e-01,9.225609999999999644e-01,-3.621159999999999934e-01,2.474510000000000043e-01,1.457239999999999924e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.725489999999999857e-01,1.021870000000000001e-01,-4.747999999999999998e-01,-2.888760000000000217e-01,2.027170000000000083e-01,-1.149799999999999954e-02,3.367330000000000045e-01,1.433200000000000029e-01,-1.528809999999999891e-01,4.390959999999999863e-01,-1.321140000000000092e-01,-5.716099999999999515e-01,7.234000000000000152e-02,-1.904480000000000062e-01
3.210330000000000128e-01,-1.351723000000000008e+00,6.557629999999999848e-01,-9.891916387343513417e-02,7.966045217794235495e-03,7.455819142457353887e-01,6.589834218641872354e-01,-1.112751999999999963e+00,2.562760000000000038e-01,5.929799999999999655e-02,1.287068000000000101e+00,-4.644090000000000162e-01,1.187890000000000057e-01,-4.329000000000000209e-02,-5.142499999999999849e-01,-2.580600000000000116e-01,9.956859999999999600e-01,-3.320399999999999741e-02,2.436719999999999997e-01,1.205719999999999986e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.681339999999999835e-01,1.020059999999999995e-01,-4.901190000000000269e-01,-3.288400000000000212e-01,1.914669999999999983e-01,-8.798000000000000265e-03,3.443289999999999962e-01,1.395919999999999939e-01,-1.573569999999999969e-01,4.670679999999999832e-01,-1.485150000000000081e-01,-5.738079999999999847e-01,6.656299999999999717e-02,-1.939589999999999925e-01
2.972239999999999882e-01,-1.315409999999999968e+00,6.714130000000000376e-01,-1.050099550321296482e-01,1.109505668107544848e-02,7.544355798071076258e-01,6.478246406107961430e-01,-1.020823000000000036e+00,2.180589999999999751e-01,9.590300000000000213e-02,1.255848000000000075e+00,-5.136540000000000550e-01,1.349950000000000039e-01,-2.040319999999999911e-01,-4.213390000000000191e-01,-6.628199999999999370e-02,1.167831000000000063e+00,-5.223099999999999965e-02,1.597059999999999869e-01,8.668099999999999417e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.720299999999999940e-01,1.140739999999999948e-01,-5.047650000000000192e-01,-3.728389999999999760e-01,1.573080000000000034e-01,-4.203000000000000139e-03,3.429280000000000106e-01,1.399769999999999903e-01,-1.676030000000000020e-01,4.999390000000000223e-01,-1.593140000000000112e-01,-5.920459999999999612e-01,5.330300000000000316e-02,-1.918499999999999928e-01
2.715569999999999928e-01,-1.278116999999999948e+00,6.890030000000000321e-01,-1.063025308578084693e-01,1.096509255950142876e-02,7.573992365926831560e-01,6.441474482501711174e-01,-9.374299999999999855e-01,1.975770000000000026e-01,1.273660000000000070e-01,1.247724999999999973e+00,-4.939160000000000217e-01,1.327959999999999974e-01,-3.773099999999999787e-01,-3.626639999999999864e-01,-1.564000000000000112e-02,1.327973999999999988e+00,-1.255360000000000087e-01,9.395399999999999585e-02,6.347899999999999376e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.686769999999999992e-01,1.367079999999999962e-01,-5.098810000000000286e-01,-4.026029999999999887e-01,1.307500000000000051e-01,1.641000000000000097e-03,3.296839999999999771e-01,1.429140000000000132e-01,-1.689589999999999981e-01,5.198120000000000518e-01,-1.561849999999999905e-01,-6.395750000000000046e-01,4.717899999999999872e-02,-1.988900000000000112e-01
2.442630000000000079e-01,-1.239198999999999939e+00,7.041680000000000161e-01,-1.054136876487541952e-01,1.051759186221385735e-02,7.572035056453249036e-01,6.445309812228899871e-01,-9.084999999999999742e-01,1.994299999999999962e-01,1.506720000000000004e-01,1.316894999999999927e+00,-3.387839999999999741e-01,1.040979999999999961e-01,-5.286129999999999995e-01,-4.300439999999999818e-01,-1.230429999999999996e-01,1.393146999999999913e+00,-2.804429999999999978e-01,-2.346799999999999928e-02,4.303499999999999687e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.726740000000000275e-01,1.549379999999999924e-01,-4.951329999999999898e-01,-4.097569999999999824e-01,1.424789999999999945e-01,1.213099999999999942e-02,3.077909999999999813e-01,1.498710000000000042e-01,-1.507310000000000039e-01,5.298629999999999729e-01,-1.360159999999999980e-01,-6.667009999999999881e-01,5.769400000000000223e-02,-2.074769999999999948e-01
